用户ID,用户名,每日投注累积,日期
1382912,苏三,22.6,20151003
1382307,shaqianmo,22.6,20151003
926273,zbc88888,22,20151003
1045851,a910901,22,20151003
1081054,a365661,22,20151003
1100987,ggzzgg,22,20151003
1241398,zjq900128,22,20151003
1284268,李福林6,22,20151003
1295152,xyb350691,22,20151003
1339213,幸福演绎,22,20151003
1380050,大浪淘沙,22,20151003
1381373,g18500211986,22,20151003
1343260,喵喵豆,21.6,20151003
1373573,abc0769,21,20151003
1395326,xw6339352,21,20151003
1269206,anhaovip1,20.8,20151003
1373969,a1300425211,20.6,20151003
1282631,id123123123,20.2,20151003
1374852,zd1988,20.2,20151003
496957,www900,20.2,20151003
952029,judu20131223,20,20151003
971136,jack006,20,20151003
992431,nsc369,20,20151003
1016647,fh2285,20,20151003
1084878,wushun888,20,20151003
1106432,danding007007,20,20151003
1107800,sisi158,20,20151003
1159771,liqi999222,20,20151003
1215866,xy6789,20,20151003
1236538,lq320049999,20,20151003
1246340,dg15369853535,20,20151003
1299563,q15909089788,20,20151003
1308593,baoshijie911,20,20151003
1333916,唠叨一下,20,20151003
1335928,tt521531,20,20151003
1340093,liujingnan1996,20,20151003
1368646,yangtao198823,20,20151003
1376807,醉问青天,20,20151003
1380412,miguanguan,20,20151003
1381010,陶765274474,20,20151003
1393326,金太,20,20151003
1284445,xiaoqing28,19.2,20151003
920586,asd133201,19,20151003
1402531,hgx8721,19,20151003
1248807,xyz2015,18.4,20151003
769955,vipkaichangbai,18,20151003
886612,wdg88888,18,20151003
1240200,yuanshaojun11,18,20151003
1268233,刘建刚刘建刚,18,20151003
1279226,pk2015,18,20151003
1380639,a8883888,18,20151003
1390117,xiaoxintang,18,20151003
1400476,hccnm,18,20151003
1122996,lzx816629,17.2,20151003
1332472,wjq王大帅,17.2,20151003
1262051,孙进,17,20151003
1385209,ihrr,16.8,20151003
1286449,李大大,16.2,20151003
